feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
2017,192.1560769945499,-13.684254372419463,1.2,335,-0.738183578853878,171,0,0.1,48.89655172413793,engine_ignition
2015,200.0,13.956956230915257,1.2,461,-0.8928696180771593,170,-3,0.1,44.53448275862069,another_bug
2009,200.0,-7.412642971945566,-0.3,394,-1.0326550162967236,173,-1,0.0,50.02298850574713,electro_bug
2012,155.0,5.102762335855333,-0.6,248,0.6645703567778796,171,-18,0.1,44.16666666666666,engine_check
2014,119.0,-13.8941252664933,-2.7,418,-0.3411591831082286,174,5,0.14,42.798850574712645,wheel_shake
2012,186.96021940779067,10.015232903008236,0.5,411,-0.6848586594900066,174,18,0.0,49.241379310344826,electro_bug
2018,132.23199185530038,5.615169732211963,-0.7,435,-1.4041562396172487,165,2,0.55,45.47126436781609,wheel_shake
2015,199.29593874841584,-7.392840636726157,0.6,128,-0.17630848262333892,173,5,0.1,49.63218390804597,engine_ignition
2012,177.0,-3.204338394121718,-2.0,365,-0.3079771250911175,172,-7,0.1,43.82183908045977,another_bug
2015,121.66703256017648,3.718919158587968,-0.3,214,0.6031114246684934,171,-5,0.1,44.16091954022989,gear_stick
2015,109.53619303786871,6.771079394910846,0.4,431,-1.4714502443018458,172,5,0.1,44.64942528735632,gear_stick
2017,119.0,-7.869930780707474,-1.1,122,-1.106596390766594,173,16,0.1,44.11494252873563,wheel_shake
2013,194.8697496864626,-1.1480098447647995,-0.7,73,0.08768539306257807,172,0,0.1,50.55747126436781,engine_overheat
2012,112.35296240295077,4.103829028917091,-0.5,492,-0.038990936386025236,172,1,0.61,44.2816091954023,gear_stick
2014,187.074098906872,3.566793644669464,0.1,205,0.5315960272352283,172,17,0.1,49.60919540229885,engine_overheat
2009,92.0,2.9600135480362906,-2.1,439,-0.045973554303480796,174,18,0.1,44.62643678160919,gear_stick
2009,106.1682100006882,1.374783782552575,0.8,118,-0.05077200927315897,171,16,0.1,43.45977011494253,gear_stick
2017,174.11864582581347,-0.9461315521355854,-0.2,82,-0.05290082379649703,174,14,0.0,49.270114942528735,electro_bug
2009,189.415752709356,-8.815600218973422,1.4,159,-1.4934772775051497,172,3,0.1,44.55172413793103,another_bug
2018,171.50655449716027,5.667442199327134,-0.5,227,1.7294670517292743,172,13,0.1,44.02873563218391,engine_check
2011,197.86660900892468,-9.456051355134392,0.2,208,-1.0109152476021477,171,-12,0.1,50.62643678160919,engine_ignition
2014,111.552803276463,0.6519884379028418,-0.8,409,-2.2677523094508922,172,9,0.1,43.77586206896552,break_bug
2011,192.64610498692457,0.3214633226401644,-1.8,295,-0.2500469918311598,172,-9,0.1,50.21264367816092,engine_ignition
2016,205.8381299082736,-0.0613062771521705,0.6,278,0.21648563448724112,174,2,0.0,49.241379310344826,electro_bug
2009,193.80171508418115,7.495987879523706,0.4,447,-0.2984386831980448,174,4,0.1,49.4080459770115,engine_overheat
2015,166.34621332967444,1.14045933266884,-0.9,188,-1.8897263520596241,171,-2,0.1,51.44252873563219,engine_fuel
2011,120.8184660589458,-14.349663075693634,-0.5,356,-1.8158249997010236,171,13,0.54,44.47126436781609,wheel_shake
2017,189.0,-1.8089427931204272,0.8,239,0.122080877033541,173,9,0.83,43.35632183908046,another_bug
2016,106.16985302030646,7.33603444205847,-0.5,251,-0.5254953029245336,171,-13,0.42,44.5632183908046,gear_stick
2009,115.51713862462746,-5.338363743287689,1.3,197,1.9761725802543202,173,1,0.1,45.741379310344826,break_bug
2017,147.52568931121573,-6.345366581959484,-0.6,121,0.34576075174346577,173,-4,0.1,44.833333333333336,engine_check
2013,200.0,-1.955917925253004,1.8,111,-1.9212743980566143,172,18,0.29,46.37356321839081,another_bug
2014,161.26479019229834,6.554287947483109,1.2,129,-0.5571607444011802,170,9,0.49,44.45977011494253,engine_check
2011,123.18860425692117,-2.7164766236381195,1.2,76,0.2299671136221295,173,-2,0.57,43.66091954022989,break_bug
2015,103.5717728529346,-22.751642103149376,1.1,322,-0.8502263026692443,173,7,0.1,44.44827586206897,break_bug
2014,110.9012538925634,-2.973728265879937,0.5,471,2.1472471678954963,171,18,0.1,44.90229885057471,gear_stick
2019,185.2793921491877,-2.1540850024406017,-0.9,219,-0.9424164116166525,173,4,0.1,51.58620689655172,engine_ignition
2014,179.26664960914928,6.075371685772818,-0.2,210,1.5151218207653985,174,9,0.1,49.25862068965517,engine_ignition
2017,160.5673771735237,-2.59821106248459,0.2,344,-1.5337341016701813,169,7,0.1,50.21264367816092,engine_fuel
2012,159.11928711742047,-3.913513816990746,0.4,159,1.562668089747759,173,-10,0.1,42.95402298850575,engine_check
2016,200.0,-1.7929977215495774,-0.5,414,-0.1935157175257332,174,-16,0.0,50.66091954022989,electro_bug
2011,110.5898651773244,-24.760612878919886,1.8,202,-1.8285963163439418,172,-10,0.44,44.05747126436781,break_bug
2017,120.7491570030344,-4.173829433163533,-2.4,59,-0.8061441674653884,169,-5,0.1,45.12643678160919,wheel_shake
2010,194.56310225675315,-9.746221406813458,-0.9,376,-0.7677403912703412,173,12,0.1,48.07471264367816,engine_ignition
2014,186.39495648065468,7.957115234047131,1.2,179,-1.1818669391112548,173,3,0.1,49.10919540229885,engine_overheat
2014,195.0477855632253,-7.159917482887563,-1.3,190,1.4940711440034178,173,0,0.1,43.51149425287356,another_bug
2015,158.95046515026252,6.762529237431076,0.6,477,-0.668206595369311,169,-1,0.1,49.63793103448276,engine_fuel
2014,167.8408980648876,-2.708408419254148,-0.6,348,-0.07932875914204875,170,-5,0.1,51.04022988505747,engine_fuel
2015,156.98298040444377,15.317165967436296,-0.2,187,0.25470609301528135,169,4,0.1,45.82758620689656,engine_check
2012,120.00098648808525,-32.51785900050245,0.7,477,-1.2689523134581844,173,-15,0.1,43.05172413793103,break_bug
2014,104.93084449764316,5.329654511379715,-1.9,58,-0.5001416530366266,169,-4,0.18,44.27586206896552,break_bug
2012,117.76445503883656,5.00327501849889,-1.0,222,-1.8131619460978368,171,-12,0.1,45.293103448275865,gear_stick
2017,176.836413298117,0.4576996058344944,-0.8,269,-0.43773872178247625,169,7,0.1,46.32758620689656,engine_check
2011,178.0,1.7702306739067368,0.2,194,1.5512811989013504,174,0,0.0,50.70114942528736,electro_bug
2013,120.21069939675448,4.187552202978984,1.2,304,-0.8032368704160956,174,0,0.1,45.4080459770115,gear_stick
2017,189.7380400893512,-4.297713868986364,-0.3,260,-0.07658856031735109,173,-13,0.1,50.14942528735632,engine_ignition
2017,116.14711135109646,6.98491449304109,0.4,246,1.9352605630400657,174,8,0.41,44.333333333333336,break_bug
2009,200.0,-5.766966391262004,-1.7,323,0.20695890108428602,172,-17,0.1,43.39080459770115,another_bug
2013,178.0,2.605694375709227,-0.9,345,0.4243702588419519,171,-8,0.1,43.89655172413793,another_bug
2015,179.59710559588757,10.212783183334276,-0.4,346,-0.45543824967273705,172,12,0.1,50.4080459770115,engine_ignition
2012,167.51723312036128,-1.0427069209863664,0.3,340,-0.2460864364903074,173,-15,0.1,47.36206896551724,engine_ignition
2018,182.59671071250773,-2.3904895457546624,-0.5,372,1.069323120292642,172,0,0.1,50.14367816091954,engine_overheat
2014,111.36865681769852,6.297519471170096,2.1,252,-0.41886765560850914,174,12,0.1,45.41379310344828,break_bug
2009,193.0504617998358,6.792893356973064,-0.2,495,1.7569581734178839,171,-8,0.1,51.67816091954023,engine_overheat
2009,159.76163655904364,-20.913702449053865,1.2,475,0.19158710639397017,171,13,0.1,44.14367816091954,engine_check
2016,190.11791469991385,6.052882113416224,-1.0,87,0.20401068065449843,170,-11,0.1,49.66666666666666,engine_overheat
2010,189.93589967620468,-0.452394811420726,-0.3,386,1.1351307437766107,174,2,0.1,51.01724137931034,engine_overheat
2012,189.4212337086384,1.5385441114500185,-0.8,95,-1.3947243449424973,173,4,0.1,47.86206896551724,engine_overheat
2009,187.2434316433401,4.829380212418613,-0.7,65,0.9990850599828964,151,-3,0.1,49.53448275862069,engine_overheat
2019,188.92810741239467,3.114728399231704,-1.6,405,0.8508404828428677,174,8,0.0,50.05172413793103,electro_bug
2012,94.15208521064528,-8.847046848802073,-1.2,65,-0.9323541268243224,172,-2,0.1,43.5,break_bug
2016,187.2592463548736,-4.000839801661998,0.2,72,1.1462664952431498,173,4,0.1,50.22988505747127,engine_overheat
2019,167.24612671139062,-20.16280751048977,2.1,69,-0.8830430889968823,173,8,0.1,51.28735632183908,engine_fuel
2017,164.5882190619798,-15.425135191528105,2.9,376,-1.830336501066509,173,6,0.0,49.31609195402299,electro_bug
2009,127.47491182735038,-8.508619731664531,-0.0,89,-1.3907734367697053,170,-17,0.1,44.92528735632184,wheel_shake
2015,173.0,-11.311501647911166,0.6,283,-2.4500353017098666,173,15,0.0,49.298850574712645,electro_bug
2011,165.0,-18.83196560796252,0.2,291,-0.7159720254184325,173,17,0.1,49.25862068965517,engine_ignition
2014,138.16616509072543,11.036197718641674,0.3,189,-0.02800596358185202,174,8,0.1,45.48275862068966,wheel_shake
2013,187.03298417906603,3.5221786987797152,1.4,452,-0.27386479340704334,172,-8,0.0,48.195402298850574,electro_bug
2009,186.6934632053218,-12.648755165503673,0.1,481,1.1466127310885956,172,-4,0.1,50.10919540229885,engine_fuel
2013,105.88639597817738,-6.644751994071171,0.4,319,-0.08633759034791415,150,2,0.1,45.867816091954026,break_bug
2017,156.0,11.0192816967526,0.9,430,-1.7283542671127647,172,-5,0.1,44.87356321839081,engine_check
2014,174.15821427344915,-2.3107035962748066,0.2,182,-0.026013512404384334,172,-11,0.1,51.02298850574713,engine_overheat
2010,168.8058782767598,1.6926452291384362,-1.6,231,-1.7683532892706062,174,-7,0.0,49.833333333333336,electro_bug
2011,200.0,26.99148600015039,1.1,67,-0.6622351004005362,174,13,0.0,48.92528735632184,electro_bug
2009,168.0,-12.68746067967015,-0.7,122,-1.7033424033846836,172,-16,0.1,43.82758620689656,engine_check
2019,163.73599884789363,-0.990310000422151,0.2,412,-1.5092394040636194,171,1,0.1,48.735632183908045,engine_fuel
2010,189.0,3.977453560131673,1.2,300,0.9298395239724431,173,-19,0.1,49.798850574712645,engine_overheat
2010,183.9983673134217,1.7400146415039512,-1.3,226,0.5597047755339797,173,-4,0.0,50.14367816091954,electro_bug
2009,187.74796075562332,-2.668730469897579,-1.0,72,-0.5137134617125588,172,-12,0.1,49.05172413793103,engine_fuel
2015,170.0961805158371,-7.963667724175483,-0.3,198,-1.0086053177092338,172,1,0.2,46.37356321839081,engine_check
2011,120.95810584961303,-16.794979627521368,0.9,58,0.1537164687111521,174,18,0.26,45.22988505747127,wheel_shake
2017,125.25498324154968,3.769684186697205,-0.2,485,0.5898516393246427,173,-12,0.1,44.95977011494253,gear_stick
2017,202.92059579332425,-13.637503773934746,1.9,489,1.8747088026098386,173,19,0.0,49.367816091954026,electro_bug
2013,113.6999862311522,-8.934278723645175,0.9,177,1.6280529083487896,173,5,0.1,43.5632183908046,break_bug
2019,197.73130911925824,10.065242905855351,-3.8,201,0.23069843192153613,172,-13,0.1,50.747126436781606,engine_overheat
2014,103.01150978584414,1.7623133935807869,-1.5,237,1.2746343700449096,173,8,0.1,44.92528735632184,gear_stick
2010,189.95494924237525,-11.351193843323925,1.1,384,0.7056420432559709,173,9,0.0,51.31609195402299,electro_bug
2019,197.06420862972595,1.919362813492782,-1.2,310,-1.0183715631345183,170,-14,0.1,44.793103448275865,another_bug
2017,171.06762929918253,0.6096808719931925,-0.3,433,-0.3467541141524911,172,14,0.1,49.2183908045977,engine_fuel
2019,163.67791886292167,-3.199563794240095,0.4,443,0.5317752811656771,170,-18,0.1,50.9080459770115,engine_fuel
2013,177.93143190924908,-3.6730868053743206,-0.8,410,-0.011538606124133845,173,19,0.0,51.747126436781606,electro_bug
2016,186.1179531519749,-10.973928059976847,-0.2,416,0.6686161119129306,173,-8,0.1,50.3448275862069,engine_overheat
2015,117.06080121617477,2.997621776191038,-0.5,382,0.06465407213912305,173,10,0.1,46.32183908045977,gear_stick
2018,103.82891070014789,5.992488125173511,1.4,253,-1.0361587419819167,174,-11,0.1,43.37356321839081,gear_stick
2013,182.38673400734305,2.903015751854125,-0.5,232,0.37005808836797927,174,15,0.0,49.58620689655172,electro_bug
2012,141.31664962964658,-8.504600308157281,0.3,454,0.011046992438890324,169,-17,0.1,45.4080459770115,wheel_shake
2018,115.20223344034596,-1.6857436342845693,-1.0,240,-0.6079317764220916,173,12,0.22,45.55172413793103,break_bug
2009,158.98448056840908,-3.702875884129835,-0.7,255,-0.23582776324572913,172,10,0.1,44.7816091954023,wheel_shake
2015,179.85066905537815,-6.303075018407196,0.4,116,-1.0919853548814664,173,15,0.1,50.38505747126437,engine_ignition
2014,179.09614975815202,4.027173495921491,-0.6,79,0.33850048643024844,172,19,0.1,48.82758620689656,engine_fuel
2019,152.0,-8.702915491791448,0.2,285,-1.2172149911354793,172,-1,0.1,45.53448275862069,engine_check
2017,120.54581590443644,-4.088148064107502,0.1,177,-0.9498990691795707,170,9,0.1,44.97701149425287,gear_stick
2013,196.43452767955523,0.4902157874544881,0.5,162,0.3009777132316948,173,-15,0.1,48.94252873563219,engine_overheat
2018,190.7857202011632,1.3632525117673795,1.3,101,-1.3692142458420522,174,8,0.1,52.66091954022989,engine_overheat
2014,171.0,15.376857197072413,-1.7,263,0.40380313082926356,170,4,0.55,45.52873563218391,another_bug
2010,191.6125521679012,3.323505239909372,-1.9,295,-1.1210627813404381,171,-18,0.1,48.67816091954023,engine_overheat
2017,178.5434383276807,-11.409511794895732,0.2,158,0.2609216568067045,173,6,0.0,50.333333333333336,electro_bug
2011,123.12010946208444,-5.233512106058043,-0.3,453,-1.971001719199911,173,-17,0.1,45.40229885057471,gear_stick
2016,109.9067149081344,16.419070256088773,1.4,189,1.7512070590556648,172,-14,0.1,44.61494252873563,break_bug
2009,196.30241029071487,-5.1759618588453,-0.1,201,0.5218052744526738,173,16,0.1,50.793103448275865,engine_ignition
2010,140.97809491386093,-3.5026407559822164,-0.6,245,-1.646571565698065,169,7,0.61,45.01149425287356,wheel_shake
2016,177.71225095854282,-5.344538194344047,1.1,496,0.25275396906144576,172,-4,0.0,49.39655172413793,electro_bug
2015,191.8532659219865,8.813663297973315,-0.6,445,-1.2029235458231364,173,7,0.1,50.56896551724138,engine_ignition
2015,109.08188147763322,10.978712329189428,0.7,153,-0.6109112994492002,173,-9,0.1,45.22413793103448,gear_stick
2018,108.29400251575878,-3.44221838021597,-1.2,336,0.815968893311694,174,-8,0.1,45.49425287356322,gear_stick
2019,158.93607171726043,7.184480874249204,2.0,115,-1.250253401920344,167,5,0.1,48.33908045977012,engine_fuel
2009,148.73827289162776,-1.5873035124459849,1.0,411,-1.0809864157740579,172,19,0.1,45.172413793103445,engine_check
2018,185.9783257153149,-15.354802789991568,0.5,154,-1.6981788293752575,173,15,0.1,48.32183908045977,engine_overheat
2010,187.0,-7.708230228883274,0.5,93,-0.8284058519642044,174,-1,0.0,49.770114942528735,electro_bug
2015,116.09384580268588,9.151552537301065,0.6,207,0.1588258992096506,172,-12,0.67,43.54597701149425,break_bug
2017,177.35574953052634,-0.6709582014764308,0.0,149,0.13722212852675678,171,6,0.1,50.247126436781606,engine_overheat
2019,178.7924401159983,21.57261057493647,0.1,97,-0.37142041151347505,172,-5,0.0,49.2528735632184,electro_bug
2016,173.4540182847643,-28.05424247532039,-0.4,320,0.29599822865783615,172,-8,0.1,44.85057471264368,engine_check
2010,167.11870340089166,-12.342927364285224,1.0,71,-0.436089663122262,173,5,0.1,45.48275862068966,engine_check
2009,184.2194864863617,-0.1709761288685763,-1.3,393,-1.378103098339042,172,11,0.1,49.82183908045977,engine_ignition
2010,130.44363634430022,6.991803090144308,-0.4,344,0.13190352873053404,173,-18,0.23,45.22413793103448,break_bug
2012,177.41427842412344,-6.866898109873635,1.2,294,0.2796574836121003,169,16,0.1,44.2816091954023,another_bug
2015,185.3886457839289,8.380417794688118,-0.5,154,0.6137032473720535,173,6,0.0,48.11494252873563,electro_bug
2010,119.45961493972298,-19.67215872115608,-0.4,446,0.7405846707308918,170,-3,0.1,45.35057471264368,wheel_shake
2019,192.7998178040227,-1.4107034531091407,-0.2,351,-0.9361215979378245,173,-17,0.1,51.0919540229885,engine_overheat
2010,157.7353057370943,-3.1192205271479474,1.5,405,-0.26585092348435363,172,-6,0.1,44.0632183908046,engine_check
2018,161.5654994070024,-4.977385381789332,1.1,483,1.528422257862165,170,-7,0.1,44.85632183908046,engine_check
2010,160.32183846175917,-0.9203790044935924,-0.9,408,-0.16748835154045838,174,18,0.1,44.95977011494253,engine_check
2015,182.8189927327652,-12.222694289893395,-0.0,69,0.8504677035125586,172,15,0.1,49.37356321839081,engine_overheat
2013,176.2086937559003,-1.7216099406161336,0.1,106,-1.4599847981791951,172,-18,0.1,50.02298850574713,engine_fuel
2010,192.33584554976645,-4.114621858055765,-1.1,251,-0.3242207849235163,174,-4,0.1,49.97126436781609,engine_ignition
2015,98.71256697257228,1.4546462584394435,1.8,190,1.5558807814919127,174,7,0.19,44.16666666666666,break_bug
2013,179.50098609371742,14.897286918045854,2.0,151,1.0437189455424534,174,5,0.1,50.0,engine_ignition
2018,188.36405095379365,1.304884254088813,0.8,355,-0.014499164515051998,173,-8,0.1,51.42528735632184,engine_overheat
2009,193.1903193516084,1.9743711686899463,-2.3,398,0.5384187994962697,169,8,0.1,50.35632183908046,engine_fuel
2013,137.0357596346183,-5.902314909692821,1.0,340,0.10062154621018295,172,18,0.54,43.241379310344826,wheel_shake
2012,203.46228927518268,-14.260456360691336,-0.9,403,1.45769783531325,171,-6,0.1,50.60344827586207,engine_fuel
2017,114.35691546155552,-17.65085299571298,-1.3,203,-0.282389991639235,174,6,0.1,43.741379310344826,break_bug
2010,193.9997231443848,-4.891328308679238,-1.5,379,-0.08026595635894929,171,5,0.1,49.93103448275862,engine_overheat
2015,107.1573648386966,0.6675940825759112,-2.0,170,-1.1766136831980702,173,1,0.1,43.66091954022989,gear_stick
2018,113.40314344182477,10.313351248714568,-0.9,107,0.36096409723331874,172,18,0.1,45.27586206896552,gear_stick
2018,152.43212987618224,6.363766798353588,-1.7,359,0.44025091362240193,169,-2,0.1,45.36206896551724,wheel_shake
2011,171.49630932076633,10.113797456810666,1.4,92,0.07121420733211899,168,-6,0.1,45.00574712643678,another_bug
2015,103.91456268996312,2.434713630816699,0.1,328,0.920351399771941,173,8,0.33,44.45977011494253,break_bug
2017,198.9419691123896,2.136735545871323,0.8,330,-0.07342048068810475,173,10,0.1,50.97701149425287,engine_overheat
2018,177.23550602673012,-10.560581941864776,-0.2,491,-0.8110098186374864,174,-9,0.1,50.706896551724135,engine_ignition
2016,171.86661286907662,2.35430448120342,-0.0,405,-0.6742860432185861,170,0,0.0,49.7816091954023,electro_bug
2013,170.0,11.800527796735894,-0.7,132,-0.1818376415919023,171,2,0.35,43.95977011494253,another_bug
2013,194.8833901805237,9.526525595074864,1.6,442,-0.8331717897617453,173,8,0.1,49.95402298850575,engine_overheat
2019,185.5013972767091,-18.568225662256893,1.6,320,-0.4222145849155921,171,-5,0.1,44.37931034482759,another_bug
2015,190.81774162205457,-9.775374722060082,0.0,64,0.043965202778243416,174,1,0.1,48.42528735632184,engine_ignition
2012,190.9792636162618,-6.564931631740714,-1.0,77,-0.12449806810625247,168,12,0.1,48.810344827586206,engine_overheat
2011,183.1804303657352,6.141365149379984,-0.5,432,1.1439363133819476,171,-7,0.1,49.76436781609196,engine_overheat
2015,117.37932683464746,-4.605288331213361,-0.4,325,1.6059040565382805,172,-16,0.1,46.0632183908046,gear_stick
2019,154.02200502555846,-6.937218938013112,1.7,212,-1.347554867109096,168,4,0.1,45.68390804597701,wheel_shake
2018,105.00596266330692,5.508308171598366,0.1,457,1.2401404930868394,171,4,0.1,44.75862068965517,gear_stick
2016,122.73716856364824,4.748947942120829,0.2,265,-0.2361243499754889,172,-18,0.32,43.90229885057471,break_bug
2016,189.418776342528,-7.931646745595003,0.7,95,0.7974798636184299,173,11,0.1,49.8448275862069,engine_ignition
2016,109.17469491341733,-0.5835873686618438,0.2,385,-0.23868011158639016,174,-2,0.63,42.57471264367816,break_bug
2019,200.0,1.517793787974493,-0.6,287,-0.9577164978894083,173,8,0.0,50.41954022988506,electro_bug
2012,172.43235145022084,19.25641001956153,0.2,468,0.0369277752559716,171,-5,0.1,49.70114942528736,engine_fuel
2019,108.12087220913038,0.3484283031187052,-0.6,320,-0.6502637707555082,173,-15,0.1,45.32758620689656,gear_stick
2016,185.20459528606315,-1.8347951382959489,-0.4,87,1.9365863268465342,172,-15,0.1,49.06896551724138,engine_overheat
2015,189.53589331083384,5.277405950714291,0.9,251,0.41312512098394394,171,15,0.1,52.53448275862069,engine_ignition
2012,174.93105045656043,20.527234576965142,0.5,342,-1.1132913196646945,173,5,0.0,48.36206896551724,electro_bug
2013,200.0,1.2151426774929135,1.2,473,-0.39524432542817783,173,-7,0.24,44.2816091954023,another_bug
2019,113.59010607865676,9.167819287864727,2.0,111,1.0639539372232176,154,5,1.46,45.22413793103448,break_bug
2017,195.25376048904133,12.888572922755635,-1.1,337,-0.29426738762309357,174,17,0.1,49.63793103448276,engine_ignition
2012,126.75641271723748,-2.872077045641493,0.9,127,-1.6796487601892922,174,-5,0.1,44.55172413793103,wheel_shake
2010,198.7801609949488,-14.727726253878403,0.2,460,0.9830486529061049,173,12,0.0,51.05172413793103,electro_bug
2019,153.0,-5.902176237451829,-0.8,486,-0.2549172193665906,168,-13,0.1,43.95977011494253,engine_check
2016,193.16477216406687,-13.748390939567043,-0.2,218,-0.810013360771362,173,-2,0.1,49.61494252873563,engine_overheat
2018,181.6296675817976,-17.01030349961306,-0.8,58,-0.9261458032935629,173,-8,0.1,47.75862068965517,engine_overheat
2013,188.80470335464315,-8.305173505892853,-0.3,122,0.8912478043822462,172,-2,0.1,50.00574712643678,engine_overheat
2013,200.0,-10.204617279510453,0.6,57,-0.5934443248805781,170,-1,0.1,44.39655172413793,another_bug
2017,188.4173196113646,-16.34455813904087,-0.9,172,0.2609907321924092,171,-10,0.1,50.747126436781606,engine_overheat
2012,191.7319156525297,3.44596147387868,0.5,213,0.075503593238282,171,-11,0.1,49.43103448275862,engine_overheat
2013,185.1954015402653,-2.259132563401354,-0.2,137,-0.46724957209922346,171,12,0.1,44.7183908045977,another_bug
2015,200.0,0.88413633327452,0.2,431,0.2635372569274943,169,13,0.0,49.747126436781606,electro_bug
2015,185.22913451357,8.55965596585689,0.4,421,2.4893454252745713,174,5,0.0,48.798850574712645,electro_bug
2015,155.35943497090815,-8.554248720163972,1.3,402,0.8651158170878398,169,16,0.1,44.01149425287356,engine_check
2015,186.4306146680181,3.486980320890364,0.1,119,-0.8849212291990538,173,9,0.1,44.6551724137931,another_bug
2017,172.20622436003742,-14.565365086406104,1.9,478,0.04953488287599949,173,9,0.1,49.95977011494253,engine_ignition
2016,178.5356208027489,-0.7526439079606244,-2.2,445,0.7468670108353808,170,-17,0.1,50.62068965517241,engine_overheat
2014,195.2360632275796,1.8797224514865123,-0.4,164,-1.1450975471936922,174,-2,0.1,50.68390804597701,engine_ignition
2010,177.79125608720352,-6.655842792850636,-1.6,454,-1.0860026409452335,172,3,0.1,49.689655172413794,engine_fuel
2009,199.20102356257635,-8.970579870631774,-0.4,170,0.37235246447005904,172,-3,0.1,47.62068965517241,engine_overheat
2010,200.0,-11.411452022535975,0.3,442,0.17384780235861863,171,11,0.27,44.241379310344826,another_bug
2013,100.68572334167604,4.502872655421845,-1.1,72,1.0885682139941424,172,-11,0.1,44.49425287356322,gear_stick
2009,109.72536447831288,-0.0022508736000547,0.4,76,0.9563160394580482,174,-5,0.46,44.48275862068966,break_bug
2019,184.696584114695,17.18820649380947,0.6,253,0.6400875254367353,169,-15,0.0,49.70114942528736,electro_bug
2009,179.2854514630656,-4.911592875467709,0.4,95,-2.06056654350608,169,2,0.1,50.6551724137931,engine_fuel
2012,161.41404016779333,15.4364052518379,-2.2,339,-0.35510647351526764,172,-6,0.1,44.09770114942529,engine_check
2017,197.8398933240404,3.392396718640128,-1.4,408,0.7902302756791277,171,6,0.1,49.58045977011494,engine_overheat
2013,185.326009245476,-0.0768106475854559,-1.6,472,-0.7058310133901449,170,-7,0.1,49.235632183908045,engine_ignition
2013,185.33708740461665,-0.8817840125649836,-0.1,139,0.6517875712270695,172,3,0.0,49.08045977011494,electro_bug
2016,182.0084768940822,5.631980984974802,1.9,51,-0.8124166410631716,172,-18,0.1,50.333333333333336,engine_overheat
2013,152.0,-9.31406806381079,-0.0,139,-1.3655184221115508,171,-11,0.1,45.61494252873563,engine_check
2014,197.15691576068588,-4.8687317586836265,-2.0,102,-0.33367413097393656,171,-12,0.1,50.14942528735632,engine_fuel
2014,182.8495399292202,11.13646470295765,0.7,381,-0.983472924704131,173,10,0.1,49.82183908045977,engine_fuel
2013,194.3805253408759,6.892024444797039,-0.6,420,-1.0433387015436015,172,-9,0.1,49.40229885057471,engine_ignition
2009,173.20792969873966,-1.0976055005457894,0.7,104,0.7985857026434424,171,17,0.1,50.12643678160919,engine_fuel
2019,101.99948351041392,-8.218867456048594,1.3,194,-0.6772903351163431,173,14,0.61,43.37356321839081,break_bug
2010,191.0,9.429755458262942,1.2,195,-0.06929765351622226,172,-7,0.1,44.48275862068966,another_bug
2019,197.9874260667667,-4.187986846849672,1.8,198,-1.5328079003432058,171,-8,0.1,49.59770114942529,engine_overheat
2012,187.4244699083941,6.477355435905606,-1.2,279,-0.3802111554552536,174,8,0.1,50.82183908045977,engine_ignition
2019,111.64602069468302,4.752780837118897,1.5,60,0.7530099210641454,174,12,0.1,44.85632183908046,break_bug
2019,147.89459568795888,-7.835329982244568,0.0,258,0.8398947342858377,172,14,0.1,45.09770114942529,engine_check
2015,111.0491341443846,0.5782111634065727,-1.2,87,0.5614810098963533,173,19,0.1,45.41954022988506,gear_stick
2015,188.0,19.794771004923813,-0.8,340,0.9608058661383752,167,-13,0.21,42.88505747126437,another_bug
2018,177.09460480418062,1.449987252637433,-1.4,441,-0.8550819654660907,172,4,0.1,44.7183908045977,another_bug
2017,187.0,-1.6984821565190904,-0.6,461,0.2752044947303839,171,9,0.1,45.28735632183908,another_bug
2017,181.40247284804457,5.96893628180162,1.6,381,0.41492890906870955,173,3,0.1,51.58620689655172,engine_ignition
2012,110.994989902542,8.89036048693751,-0.6,226,-0.20734899343834598,168,13,0.1,44.87356321839081,gear_stick
2014,117.34052829878569,16.477721869244014,0.9,499,-0.1807575779702265,174,-2,0.18,44.10919540229885,gear_stick
2016,168.75192201578574,-4.714306732630082,-0.2,383,0.06812064684879925,171,-2,0.16,44.47701149425287,engine_check
2013,196.91943729126584,8.129974234471657,0.5,264,-0.9782208536543988,172,1,0.1,51.52298850574713,engine_overheat
2014,173.93107580561323,-6.938592645356451,0.6,370,-2.425142914308556,174,-7,0.0,48.44252873563219,electro_bug
2015,195.4337692764203,-4.749463430820396,2.0,92,-0.22445670300157208,172,-17,0.1,51.833333333333336,engine_overheat
2011,107.75449660948344,5.859334344498063,-0.1,482,-2.027789330313295,170,5,0.12,43.83908045977012,gear_stick
2012,106.30217639446296,3.3668427280517066,-0.1,315,-0.034166630890252396,174,1,0.1,46.02873563218391,break_bug
2018,119.01123514608985,6.542007689359547,-0.3,452,-1.491440288483909,171,-7,0.1,45.39655172413793,break_bug
2014,164.91483828134815,-12.431864745241224,1.3,128,-0.08154635586935696,169,-17,0.1,49.8448275862069,engine_fuel
2018,106.08916680078168,6.886681418390108,1.0,142,1.5972578104763115,173,-2,0.1,44.26436781609196,break_bug
2016,164.91820014649304,-13.42776553676066,0.4,373,-0.8634446062125783,172,-11,0.1,50.32758620689656,engine_fuel
